"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"11","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","21","To avoid mistakes add a comment at the beginning of the next method if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"12","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","21","Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"13","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","24","Avoid instantiating new objects inside loops","Performance","AvoidInstantiatingObjectsInLoops"
"14","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","32","To avoid mistakes add a comment at the beginning of the nextInt method if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"15","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","32","Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"16","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","36","To avoid mistakes add a comment at the beginning of the nextLong method if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"17","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","36","Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"18","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","40","To avoid mistakes add a comment at the beginning of the nextDouble method if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"19","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","40","Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"20","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","44","To avoid mistakes add a comment at the beginning of the nextLine method if you want a default access modifier","Code Style","CommentDefaultAccessModifier"
"21","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","44","Use explicit scoping instead of the default package private level","Code Style","DefaultPackage"
"22","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","5","45","Found 'DD'-anomaly for variable 'str' (lines '45'-'47').","Error Prone","DataflowAnomalyAnalysis"
"23","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","58","Parameter 'args' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"24","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","59","Local variable 's' could be declared final","Code Style","LocalVariableCouldBeFinal"
"25","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","65","Local variable 'l' could be declared final","Code Style","LocalVariableCouldBeFinal"
"26","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","5","67","Found 'DU'-anomaly for variable 'str' (lines '67'-'74').","Error Prone","DataflowAnomalyAnalysis"
"27","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","80","Parameter 'l' is not assigned and could be declared final","Code Style","MethodArgumentCouldBeFinal"
"28","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","81","Avoid using Literals in Conditional Statements","Error Prone","AvoidLiteralsInIfCondition"
"29","","/Users/martinhoaragao/Dev/ProgrammerProfiler/ExerciseExamples/CodeChef-Medium-Coins/Guy11/20953926.java","3","83","A method should have only one exit point, and that should be the last statement in the method","Code Style","OnlyOneReturn"
